associated_id,term,type
DB00603,6alpha-Methyl-17alpha-hydroxyprogesterone acetate,drug_synonym
DB00603,"6alpha-Methyl-4-pregnene-3,20-dion-17alpha-ol acetate",drug_synonym
DB00603,6α-Methyl-17-acetoxy progesterone,drug_synonym
DB00603,6α-Methyl-17α-hydroxyprogesterone acetate,drug_synonym
DB00603,Medroxyacetate progesterone,drug_synonym
DB00603,Medroxyprogesterone 17-acetate,drug_synonym
DB00603,Medroxyprogesterone acetate,drug_synonym
DB00603,Methylacetoxyprogesterone,drug_synonym
DB00603,Metigestrona,drug_synonym
DB00603,MPA,drug_synonym
DB00604,Cisapride,drug_common_name
DB00604,(+-)-Cisapride,drug_synonym
DB00604,4-amino-5-chloro-N-(1-(3-(4-Fluorophenoxy)propyl)-3-methoxypiperidin-4-yl)-2-methoxybenzamide,drug_synonym
DB00604,4-Amino-5-chloro-N-{1-[3-(4-fluoro-phenoxy)-propyl]-3-methoxy-piperidin-4-yl}-2-methoxy-benzamide,drug_synonym
DB00604,cis-4-amino-5-chloro-N-(1-(3-(P-Fluorophenoxy)propyl)-3-methoxy-4-piperidyl)-O-anisamide,drug_synonym
DB00604,cis-4-amino-5-chloro-N-{1-[3-(4-fluorophenoxy)propyl]-3-methoxy-4-piperidinyl}-2-methoxybenzamide,drug_synonym
DB00604,cis-4-amino-5-chloro-N-{1-[3-(P-fluorophenoxy)propyl]-3-methoxy-4-piperidinyl}-O-anisamide,drug_synonym
DB00604,Cisaprid,drug_synonym
DB00604,Cisaprida,drug_synonym
DB00604,Cisapride,drug_synonym
DB00604,Cisapridum,drug_synonym
DB00605,Sulindac,drug_common_name
DB00605,(Z)-5-Fluoro-2-methyl-1-((P-(methylsulfinyl)phenyl)methylene)-1H-indene-3-acetic acid,drug_synonym
DB00605,cis-5-Fluoro-2-methyl-1-((4-(methylsulfinyl)phenyl)methylene)-1H-indene-3-acetic acid,drug_synonym
DB00605,cis-5-Fluoro-2-methyl-1-((P-methylsulfinyl)benzylidene)indene-3-acetic acid,drug_synonym
DB00605,Sulindac,drug_synonym
DB00605,Sulindaco,drug_synonym
DB00605,Sulindacum,drug_synonym
DB00606,Cyclothiazide,drug_common_name
DB00606,"6-chloro-3-(2-Norbornen-5-yl)-7-sulfamyl-3,4-dihydro-1,2,4-benzothiadiazine 1,1-dioxide",drug_synonym
DB00606,"6-chloro-3,4-dihydro-3-(2-Norbornen-5-yl)-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",drug_synonym
DB00606,"6-chloro-3,4-dihydro-3-(2-Norbornen-5-yl)-7-sulfamoyl-1,2,4-benzothiadiazine 1,1-dioxide",drug_synonym
DB00606,"6-chloro-3,4-dihydro-3-(5-Norbornen-2-yl)-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",drug_synonym
DB00606,Ciclotiazida,drug_synonym
DB00606,Ciclotiazide,drug_synonym
DB00606,Cyclothiazide,drug_synonym
DB00606,Cyclothiazidum,drug_synonym
DB00607,Nafcillin,drug_common_name
DB00607,(2-Ethoxy-1-naphthalenyl)penicillin,drug_synonym
DB00607,(2-Ethoxy-1-naphthyl)penicillin,drug_synonym
DB00607,"(2S,5R,6R)-6-{[(2-ethoxynaphthalen-1-yl)carbonyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",drug_synonym
DB00607,6-(2-Ethoxy-1-naphthamido)penicillanic acid,drug_synonym
DB00607,Nafcilina,drug_synonym
DB00607,Nafcilline,drug_synonym
DB00607,Nafcillinum,drug_synonym
DB00607,Naphcillin,drug_synonym
DB00608,Chloroquine,drug_common_name
DB00608,Chloraquine,drug_synonym
DB00608,Chlorochin,drug_synonym
DB00608,Chloroquina,drug_synonym
DB00608,Chloroquine,drug_synonym
DB00608,Chloroquinium,drug_synonym
DB00608,Chloroquinum,drug_synonym
DB00608,Cloroquina,drug_synonym
DB00608,"N4-(7-chloro-4-quinolinyl)-N1,N1-diethyl-1,4-pentanediamine",drug_synonym
DB00609,Ethionamide,drug_common_name
DB00609,2-Ethyl-4-thiopyridylamide,drug_synonym
DB00609,2-ethylthioisonicotinamide,drug_synonym
DB00609,ETH,drug_synonym
DB00609,Ethinamide,drug_synonym
DB00609,Ethionamide,drug_synonym
DB00609,Ethionamidum,drug_synonym
DB00609,Ethioniamide,drug_synonym
DB00609,Ethylisothiamide,drug_synonym
DB00609,Ethyonomide,drug_synonym
DB00609,Etionamid,drug_synonym
DB00609,Etionamida,drug_synonym
DB00609,Etionamide,drug_synonym
DB00609,Etioniamid,drug_synonym
DB00609,ETP,drug_synonym
DB00610,Metaraminol,drug_common_name
DB00610,(-)-Erythro-metaraminol,drug_synonym
DB00610,1-(m-Hydroxyphenyl)-2-amino-1-propanol,drug_synonym
DB00610,1-Metaraminol,drug_synonym
DB00610,2-Amino-1-(m-hydroxyphenyl)-1-propanol,drug_synonym
DB00610,3-Hydroxyphenylisopropanolamine,drug_synonym
DB00610,alpha-(1-Aminoethyl)-3-hydroxybenzenemethanol,drug_synonym
DB00610,alpha-(m-Hydroxyphenyl)-beta-aminopropanol,drug_synonym
DB00610,Hydroxynorephedrine,drug_synonym
DB00610,L-Metaraminol,drug_synonym
DB00610,m-Hydroxy norephedrine,drug_synonym
DB00610,m-Hydroxyphenylpropanolamine,drug_synonym
DB00610,m-Hydroxypropadrine,drug_synonym
DB00610,Metaraminol,drug_synonym
DB00610,Métaraminol ,drug_synonym
DB00610,Metaraminolum,drug_synonym
DB00611,Butorphanol,drug_common_name
DB00611,"(-)-17-(Cyclobutylmethyl)morphinan-3,14-diol",drug_synonym
DB00611,(-)-Butorphanol,drug_synonym
DB00611,"(-)-N-Cyclobutylmethyl-3,14-dihydroxymorphinan",drug_synonym
DB00611,Butorfanol,drug_synonym
DB00611,Butorphanol,drug_synonym
DB00611,Butorphanolum,drug_synonym
DB00612,Bisoprolol,drug_common_name
DB00612,(+-)-1-((alpha-(2-Isopropoxyethoxy)-P-tolyl)oxy)-3-(isopropylamino)-2-propanol,drug_synonym
DB00612,(RS)-1-(4-(2-isopropoxyethoxymethyl)phenoxy)-3-(isopropylamino)-2-propanol,drug_synonym
DB00612,Bisoprolol,drug_synonym
DB00612,Bisoprololum,drug_synonym
DB00613,Amodiaquine,drug_common_name
DB00613,Amodiaquina,drug_synonym
DB00613,Amodiaquine,drug_synonym
DB00613,Amodiaquinum,drug_synonym
DB00614,Furazolidone,drug_common_name
DB00614,3-(5'-Nitrofurfuralamino)-2-oxazolidone,drug_synonym
DB00614,3-[(5-Nitrofurfurylidene)amino]-2-oxazolidinone,drug_synonym
DB00614,3-[(5-Nitrofurfurylidene)amino]-2-oxazolidone,drug_synonym
DB00614,3-[(5-Nitrofurylidene)amino]-2-oxazolidone,drug_synonym
DB00614,3-{[(5-nitro-2-furanyl)methylene]amino}-2-oxazolidinone,drug_synonym
DB00614,5-Nitro-N-(2-oxo-3-oxazolidinyl)-2-furanmethanimine,drug_synonym
DB00614,Furazolidona,drug_synonym
DB00614,Furazolidone,drug_synonym
DB00614,Furazolidonum,drug_synonym
DB00614,FZL,drug_synonym
DB00614,N-(5-Nitro-2-furfurylidene)-3-amino-2-oxazolidone,drug_synonym
DB00614,N-(5-Nitro-2-furfurylidene)-3-aminooxazolidine-2-one,drug_synonym
DB00614,Nitrofurazolidone,drug_synonym
DB00614,Nitrofurazolidonum,drug_synonym
DB00615,Rifabutin,drug_common_name
DB00615,"1,4-Dihydro-1-deoxy-1',4-didehydro-5'-(2-methylpropyl)-1-oxorifamycin xiv",drug_synonym
DB00615,"4-Deoxo-3,4-(2-spiro(N-isobutyl-4-piperidyl)-2,5-dihydro-1H-imidazo)-rifamycin S",drug_synonym
DB00615,4-N-Isobutylspiropiperidylrifamycin S,drug_synonym
DB00615,Ansamicin,drug_synonym
DB00615,Ansamycin,drug_synonym
DB00615,Mycobutin (tn),drug_synonym
DB00615,Rifabutin,drug_synonym
DB00615,Rifabutina,drug_synonym
DB00615,Rifabutine,drug_synonym
DB00615,Rifabutinum,drug_synonym
DB00616,Candoxatril,drug_common_name
DB00616,"[4(S)-cis]-4-[[[1-[3-[(2,3-dihydro-1H-Indeb5-yl)oxy]-2-[(2-methoxyethoxy)methyl]-3-oxopropyl]cyclopentyl]carbonyl]amino]cyclohexanecarboxylic acid",drug_synonym
DB00616,4-({1-[(S)-2-(indan-5-yloxycarbonyl)-3-(2-methoxy-ethoxy)-propyl]-cyclopentanecarbonyl}-amino)-cyclohexanecarboxylic acid,drug_synonym
DB00617,Paramethadione,drug_common_name
DB00617,Parametadiona,drug_synonym
DB00617,Parametadione,drug_synonym
DB00617,Paramethadione,drug_synonym
DB00617,Paramethadionum,drug_synonym
DB00618,Demeclocycline,drug_common_name
DB00618,"[4S-(4alpha,4Aalpha,5aalpha,6beta,12aalpha)]-7-chloro-4-(dimethylamino)1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-1,11-dioxo-2-naphthacenecarboxamide",drug_synonym
DB00618,6-Demethyl-7-chlorotetracycline,drug_synonym
DB00618,7-Chloro-6-demethyltetracycline,drug_synonym
DB00618,Demeclociclina,drug_synonym
DB00618,Demeclocycline,drug_synonym
DB00618,Demeclocyclinum,drug_synonym
DB00618,Demethylchlortetracyclin,drug_synonym
DB00618,Demethylchlortetracycline,drug_synonym
DB00618,DMCT,drug_synonym
DB00618,DMCTC,drug_synonym
DB00619,Imatinib,drug_common_name
DB00619,4-(4-METHYL-piperazin-1-ylmethyl)-N-[4-methyl-3-(4-pyridin-3-yl-pyrimidin-2-ylamino)-phenyl]-benzamide,drug_synonym
DB00619,alpha-(4-Methyl-1-piperazinyl)-3'-((4-(3-pyridyl)-2-pyrimidinyl)amino)-P-toluidide,drug_synonym
DB00619,Imatinib,drug_synonym
DB00619,Imatinib Methansulfonate,drug_synonym
DB00619,Imatinibum,drug_synonym
DB00619,STI 571,drug_synonym
DB00620,Triamcinolone,drug_common_name
DB00620,"11β,16α,17α,21-tetrahydroxy-9α-fluoro-1,4-pregnadiene-3,20-dione",drug_synonym
DB00620,"9-fluoro-11β,16α,17,21-tetrahydroxypregna-1,4-diene-3,20-dione",drug_synonym
DB00620,"9α-fluoro-11β,16α,17,21-tetrahydroxypregna-1,4-diene-3,20-dione",drug_synonym
DB00620,"9α-fluoro-11β,16α,17α,21-tetrahydroxypregna-1,4-diene-3,20-dione",drug_synonym
DB00620,9α-fluoro-16α-hydroxyprednisolone,drug_synonym
DB00620,Fluoxyprednisolone,drug_synonym
DB00620,Tiamcinolonum,drug_synonym
DB00620,Triamcinolona,drug_synonym
DB00620,Triamcinolonum,drug_synonym
DB00621,Oxandrolone,drug_common_name
DB00621,Ossandrolone,drug_synonym
DB00621,Oxandrolon,drug_synonym
DB00621,Oxandrolona,drug_synonym
DB00621,Oxandrolone,drug_synonym
DB00621,Oxandrolonum,drug_synonym
DB00621,Protivar,drug_synonym
DB00622,Nicardipine,drug_common_name
DB00622,Nicardipino,drug_synonym
DB00622,Nicardipinum,drug_synonym
DB00623,Fluphenazine,drug_common_name
DB00623,1-(2-Hydroxyethyl)-4-(3-(trifluoromethyl-10-phenothiazinyl)propyl)-piperazine,drug_synonym
DB00623,10-(3-(2-Hydroxyethyl)piperazinopropyl)-2-(trifluoromethyl)phenothiazine,drug_synonym
DB00623,10-(3'-(4''-(beta-hydroxyethyl)-1''-piperazinyl)-propyl)-3-trifluoromethylphenothiazine,drug_synonym
DB00623,2-(4-(3-[2-(Trifluoromethyl)-10H-phenothiazin-10-yl]propyl)-1-piperazinyl)ethanol,drug_synonym
DB00623,2-(Trifluoromethyl)-10-(3-(1-(beta-hydroxyethyl)-4-piperazinyl)propyl)phenothiazine,drug_synonym
DB00623,4-(3-(-Trifluoromethyl-10-phenothiazyl)-propyl)-1-piperazineethanol,drug_synonym
DB00623,4-(3-(2-(Trifluoromethyl)-10H-phenothiazin-10-yl)propyl)-1-piperazineethanol,drug_synonym
DB00623,4-(3-(2-Trifluoromethyl-10-phenothiazyl)-propyl)-1-piperazineethanol,drug_synonym
DB00623,Flufenazina,drug_synonym
DB00623,Fluorfenazine,drug_synonym
DB00623,Fluorophenazine,drug_synonym
DB00623,Fluorphenazine,drug_synonym
DB00623,Fluphenazin,drug_synonym
DB00623,Fluphénazine,drug_synonym
DB00623,Fluphenazinum,drug_synonym
DB00623,Triflumethazine,drug_synonym
DB00624,Testosterone,drug_common_name
DB00624,17beta-hydroxy-4-androsten-3-one,drug_synonym
DB00624,17beta-Hydroxy-4-androsten-3-one,drug_synonym
DB00624,4-androsten-17β-ol-3-one,drug_synonym
DB00624,Mertestate,drug_synonym
DB00624,Testosteron,drug_synonym
DB00624,Testosterona,drug_synonym
DB00624,Testostérone,drug_synonym
DB00624,Testosteronum,drug_synonym
DB00624,Virosterone,drug_synonym
DB00625,Efavirenz,drug_common_name
DB00625,"(-)-6-CHLORO-4-cyclopropylethynyl-4-trifluoromethyl-1,4-dihydro-2H-3,1-benzoxazin-2-one",drug_synonym
DB00625,"(S)-6-chloro-4-(Cyclopropylethynyl)-1,4-dihydro-4-(trifluoromethyl)-2H-3,1-benzoxazin-2-one",drug_synonym
DB00625,"(S)-6-chloro-4-Cyclopropylethynyl-4-trifluoromethyl-1,4-dihydro-benzo[D][1,3]oxazin-2-one",drug_synonym
DB00625,"6-chloro-4-(2-Cyclopropyl-1-ethynyl)-4-trifluoromethyl-(4S)-1,4-dihydro-2H-benzo[D][1,3]oxazin-2-one",drug_synonym
DB00625,Efavirenz,drug_synonym
DB00625,Éfavirenz,drug_synonym
DB00625,Efavirenzum,drug_synonym
DB00626,Bacitracin,drug_common_name
DB00626,Bacitracin a2a,drug_synonym
DB00626,"Bacitracin F, 1-(N-((2-(1-amino-2-methylbutyl)-4,5-dihydro-4-thiazolyl)carbonyl)-L-leucine)-",drug_synonym
DB00627,Niacin,drug_common_name
DB00627,3-carboxypyridine,drug_synonym
DB00627,3-Pyridinecarboxylic acid,drug_synonym
DB00627,3-Pyridylcarboxylic acid,drug_synonym
DB00627,Acide Nicotinique,drug_synonym
DB00627,Acido nicotinico,drug_synonym
DB00627,Acidum Nicotinicum,drug_synonym
DB00627,Anti-pellagra vitamin,drug_synonym
DB00627,beta-Pyridinecarboxylic acid,drug_synonym
DB00627,M-Pyridinecarboxylic Acid,drug_synonym
DB00627,Niacin,drug_synonym
DB00627,Nicotinic Acid,drug_synonym
DB00627,Nikotinsaeure,drug_synonym
DB00627,P.P. factor,drug_synonym
DB00627,Pellagra preventive factor,drug_synonym
DB00627,PP Factor,drug_synonym
DB00627,Pyridine-beta-carboxylic acid,drug_synonym
DB00627,pyridine-β-carboxylic acid,drug_synonym
DB00627,Vitamin B3,drug_synonym
DB00627,β-pyridinecarboxylic acid,drug_synonym
DB00628,Clorazepate,drug_common_name
DB00628,"7-chloro-2,3-dihydro-2,2-Dihydroxy-5-phenyl-1H-1,4-benzodiazepine-3-carboxylic acid",drug_synonym
DB00628,Clorazepate,drug_synonym
DB00628,Clorazepic acid,drug_synonym
DB00629,Guanabenz,drug_common_name
DB00629,Guanabenz,drug_synonym
DB00629,Guanabenzo,drug_synonym
DB00629,Guanabenzum,drug_synonym
DB00630,Alendronic acid,drug_common_name
DB00630,"(4-amino-1-hydroxybutane-1,1-diyl)bis(phosphonic acid)",drug_synonym
DB00630,(4-amino-1-hydroxybutylidene)bisphosphonic acid,drug_synonym
DB00630,"4-amino-1-hydroxybutane-1,1-diphosphonic acid",drug_synonym
DB00630,ABDP,drug_synonym
DB00630,Acide Alendronique,drug_synonym
DB00630,Acido Alendronico,drug_synonym
DB00630,Acidum Alendronicum,drug_synonym
DB00630,Alendronate,drug_synonym
DB00631,Clofarabine,drug_common_name
DB00631,"(2R,3R,4S,5R)-5-(6-amino-2-Chloropurin-9-yl)-4-fluoro-2-(hydroxymethyl)oxolan-3-ol",drug_synonym
DB00631,2-chloro-9-(2-Deoxy-2-fluoro-beta-D-arabinofuranosyl)adenine,drug_synonym
DB00631,2-chloro-9-(2'-Deoxy-2'-fluoro-beta-D-arabinofuranosyl)adenine,drug_synonym
DB00631,CAFdA,drug_synonym
DB00631,CL-F-Ara-a,drug_synonym
DB00631,Clofarabin,drug_synonym
DB00631,Clofarabina,drug_synonym
DB00631,Clofarabine,drug_synonym
DB00631,Clofarabinum,drug_synonym
DB00631,Clofarex,drug_synonym
DB00632,Docosanol,drug_common_name
DB00632,1-Docosanol,drug_synonym
DB00632,Behenic alcohol,drug_synonym
DB00632,Behenyl alcohol,drug_synonym
DB00632,Docosan-1-ol,drug_synonym
DB00632,Docosanol,drug_synonym
DB00632,Docosyl alcohol,drug_synonym
DB00632,N-Docosanol,drug_synonym
DB00633,Dexmedetomidine,drug_common_name
DB00633,"(+)-4-((S)-alpha,2,3-Trimethylbenzyl)imidazole",drug_synonym
DB00633,(+)-medetomidine,drug_synonym
DB00633,(S)-medetomidine,drug_synonym
DB00633,Dexmedetomidin,drug_synonym
DB00633,Dexmedetomidina,drug_synonym
DB00633,Dexmédétomidine,drug_synonym
DB00633,Dexmedetomidinum,drug_synonym
DB00634,Sulfacetamide,drug_common_name
DB00634,Acetosulfamine,drug_synonym
DB00634,N-((P-Aminophenyl)sulfonyl)acetamide,drug_synonym
DB00634,N-(P-Aminobenzenesulfonyl)acetamide,drug_synonym
DB00634,N-[(P-Aminophenyl)sulfonyl]acetamide,drug_synonym
DB00634,N-Acetyl-4-aminobenzenesulfonamide,drug_synonym
DB00634,N-Acetylsulfanilamide,drug_synonym
DB00634,N-Sulfanilylacetamide,drug_synonym
DB00634,N-Sulphanilylacetamide,drug_synonym
DB00634,N'-acetylsulfanilamide,drug_synonym
DB00634,N(1)-Acetyl-4-aminophenylsulfonamide,drug_synonym
DB00634,N(1)-Acetylsulfanilamide,drug_synonym
DB00634,P-Aminobenzenesulfonacetamide,drug_synonym
DB00634,P-Aminobenzenesulfonoacetamide,drug_synonym
DB00634,Sulfacetamid,drug_synonym
DB00634,Sulfacetamida,drug_synonym
DB00634,Sulfacétamide,drug_synonym
DB00634,Sulfacetamidum,drug_synonym
DB00634,Sulfanilazetamid,drug_synonym
DB00634,Sulphacetamide,drug_synonym
DB00634,Sulphacetamidum,drug_synonym
DB00635,Prednisone,drug_common_name
DB00635,"1,2-Dehydrocortisone",drug_synonym
DB00635,"1,4-Pregnadiene-17alpha,21-diol-3,11,20-trione",drug_synonym
DB00635,"17,21-Dihydroxypregna-1,4-diene-3,11,20-trione",drug_synonym
DB00635,Dehydrocortisone,drug_synonym
DB00635,Prednisona,drug_synonym
DB00635,Prednisonum,drug_synonym
DB00636,Clofibrate,drug_common_name
DB00636,2-(4-Chlorophenoxy)-2-methylpropanoic acid ethyl ester,drug_synonym
DB00636,2-(p-Chlorophenoxy)-2-methylpropionic acid ethyl ester,drug_synonym
DB00636,"alpha-(p-Chlorophenoxy)isobutyric acid, ethyl ester",drug_synonym
DB00636,alpha-p-Chlorophenoxyisobutyryl ethyl ester,drug_synonym
DB00636,Clofibrate,drug_synonym
DB00636,Clofibrato,drug_synonym
DB00636,Clofibratum,drug_synonym
DB00636,ELPI,drug_synonym
DB00636,EPIB,drug_synonym
DB00636,Ethyl 2-(P-chlorophenoxy)isobutyrate,drug_synonym
DB00636,Ethyl chlorophenoxyisobutyrate,drug_synonym
DB00636,Ethyl clofibrate,drug_synonym
DB00636,Lipofacton,drug_synonym
DB00636,Liprin,drug_synonym
DB00637,Astemizole,drug_common_name
DB00637,1-(P-Fluorobenzyl)-2-((1-(2-(P-methoxyphenyl)ethyl)piperid-4-yl)amino)benzimidazole,drug_synonym
DB00637,1-(P-Fluorobenzyl)-2-((1-(P-methoxyphenethyl)-4-piperidyl)amino)benzimidazole,drug_synonym
DB00637,Astemison,drug_synonym
DB00637,Astemizol,drug_synonym
DB00637,Astémizole,drug_synonym
DB00637,Astemizolum,drug_synonym
DB00638,Inulin,drug_common_name
DB00638,NA,drug_synonym
DB00639,Butoconazole,drug_common_name
DB00639,Alant starch,drug_synonym
DB00639,Butoconazol,drug_synonym
DB00639,Butoconazole,drug_synonym
DB00639,Butoconazolum,drug_synonym
DB00639,Compositenstärke,drug_synonym
DB00639,Dahlin,drug_synonym
DB00639,Polyfructosanum,drug_synonym
DB00640,Adenosine,drug_common_name
DB00640,"(2R,3R,4S,5R)-2-(6-Aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",drug_synonym
DB00640,6-Amino-9-beta-D-ribofuranosyl-9H-purine,drug_synonym
DB00640,9-beta-D-Ribofuranosidoadenine,drug_synonym
DB00640,9-beta-D-Ribofuranosyl-9H-purin-6-amine,drug_synonym
DB00640,Ade-rib,drug_synonym
DB00640,Adenin riboside,drug_synonym
DB00640,Adenine deoxyribonucleoside,drug_synonym
DB00640,Adenocor,drug_synonym
DB00640,Adenosin,drug_synonym
DB00640,Adenosina,drug_synonym
DB00640,Adénosine,drug_synonym
DB00640,Adenosinum,drug_synonym
DB00640,Adenyldeoxyriboside,drug_synonym
DB00640,Ado,drug_synonym
DB00640,beta-D-Adenosine,drug_synonym
DB00640,Deoxyadenosine,drug_synonym
DB00640,Desoxyadenosine,drug_synonym
DB00641,Simvastatin,drug_common_name
DB00641,"2,2-Dimethylbutyric acid, 8-ester with (4R,6R)-6-(2-((1S,2S,6R,8S,8ar)-1,2,6,7,8,8a-hexahydro-8-hydroxy-2,6-dimethyl-1-naphthyl)ethyl)tetrahydro-4-hydroxy-2H-pyran-2-one",drug_synonym
DB00641,Simvastatin,drug_synonym
DB00641,Simvastatina,drug_synonym
DB00641,Simvastatine,drug_synonym
DB00641,Simvastatinum,drug_synonym
DB00641,Synvinolin,drug_synonym
DB00642,Pemetrexed,drug_common_name
DB00642,NA,drug_synonym
DB00643,Mebendazole,drug_common_name
DB00643,(5-benzoyl-1H-benzimidazol-2-yl)-carbamic acid methyl ester,drug_synonym
DB00643,MBDZ,drug_synonym
DB00643,Mebendazol,drug_synonym
DB00643,Mébendazole,drug_synonym
DB00643,Mebendazolum,drug_synonym
DB00644,Gonadorelin,drug_common_name
DB00644,GnRH,drug_synonym
DB00644,GnRH-I,drug_synonym
DB00644,Gonadoliberin I,drug_synonym
DB00644,Gonadorelin,drug_synonym
DB00644,Gonadorelin decapeptide,drug_synonym
DB00644,Gonadorelina,drug_synonym
DB00644,Gonadoréline,drug_synonym
DB00644,Gonadorelinum,drug_synonym
DB00644,Gonadotropin-releasing hormone,drug_synonym
DB00645,Dyclonine,drug_common_name
DB00645,1-(4-Butoxyphenyl)-3-(1-piperidinyl)-1-propanone,drug_synonym
DB00645,2-(1-Piperidyl)ethyl P-butoxyphenyl ketone,drug_synonym
DB00645,3-Piperidino-4'-butoxypropiophenone,drug_synonym
DB00645,4-Butoxy-beta-piperidinopropiophenone,drug_synonym
DB00645,4-N-Butoxy-beta-(1-piperidyl)propiophenone,drug_synonym
DB00645,4'-Butoxy-3-piperidinopropiophenone,drug_synonym
DB00645,Diclonina,drug_synonym
DB00645,Dyclocaine,drug_synonym
DB00645,Dyclonin,drug_synonym
DB00645,Dyclonine,drug_synonym
DB00645,Dycloninum,drug_synonym
DB00646,Nystatin,drug_common_name
DB00646,Nistatina,drug_synonym
DB00646,NYS,drug_synonym
DB00646,Nystatin,drug_synonym
DB00646,Nystatine,drug_synonym
DB00646,Nystatinum,drug_synonym
DB00647,Dextropropoxyphene,drug_common_name
DB00647,d-Propoxyphene,drug_synonym
DB00647,Destropropossifene,drug_synonym
DB00647,Dextropropoxifeno,drug_synonym
DB00647,Dextropropoxyphen,drug_synonym
DB00647,Dextropropoxyphène,drug_synonym
DB00647,Dextropropoxyphenum,drug_synonym
DB00648,Mitotane,drug_common_name
DB00648,Mitotan,drug_synonym
DB00648,Mitotane,drug_synonym
DB00648,Mitotano,drug_synonym
DB00648,Mitotanum,drug_synonym
DB00648,"Piprine-DDD, O-",drug_synonym
DB00649,Stavudine,drug_common_name
DB00649,"1-(2,3-Dideoxy-beta-D-glycero-pent-2-enofuranosyl)thymine",drug_synonym
DB00649,"2',3'-Didehydro-3'-deoxythimidine",drug_synonym
DB00649,3'-Deoxy-2'-thymidinene,drug_synonym
DB00649,d4T,drug_synonym
DB00649,Estavudina,drug_synonym
DB00649,Sanilvudine,drug_synonym
DB00649,Stavudin,drug_synonym
DB00649,Stavudine,drug_synonym
DB00649,Stavudinum,drug_synonym
DB00649,STV,drug_synonym
DB00650,Leucovorin,drug_common_name
DB00650,"(5-formyl-5,6,7,8-tetrahydropteroyl)glutamate",drug_synonym
DB00650,"10-Formyl-7,8-dihydrofolic acid",drug_synonym
DB00650,"5-Formyl-5,6,7,8-tetrahydrofolic acid",drug_synonym
DB00650,"5-Formyl-5,6,7,8-tetrahydropteroyl-L-glutamic acid",drug_synonym
DB00650,5-Formyltetrahydrofolate,drug_synonym
DB00650,5-formyltetrahydrofolic acid,drug_synonym
DB00650,Acide folinique,drug_synonym
DB00650,folinate,drug_synonym
DB00650,Folinic acid,drug_synonym
DB00650,"L(-)-5-Formyl-5,6,7,8-tetrahydrofolic acid",drug_synonym
DB00650,Leucovorinum,drug_synonym
DB00650,"N-(5-formyl-5,6,7,8-tetrahydropteroyl)-L-glutamic acid",drug_synonym
DB00650,"N5-Formyl-5,6,7,8-tetrahydrofolic acid",drug_synonym
DB00650,N5-Formyltetrahydrofolic acid,drug_synonym
DB00651,Dyphylline,drug_common_name
DB00651,"(+-)-7-(2,3-Dihydroxypropyl)theophylline",drug_synonym
DB00651,(+-)-Diprophylline,drug_synonym
DB00651,(+-)-Dyphylline,drug_synonym
DB00651,(±)-diprophylline,drug_synonym
DB00651,(±)-dyphylline,drug_synonym
DB00651,"(1,2-Dihydroxy-3-propyl)thiophyllin",drug_synonym
DB00651,"1,3-Dimethyl-7-(2,3-dihydroxypropyl)xanthine",drug_synonym
DB00651,"7-(2,3-Dihydroxypropyl)-1,3-dimethylxanthine",drug_synonym
DB00651,"7-(2,3-Dihydroxypropyl)-3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione",drug_synonym
DB00651,"7-(2,3-Dihydroxypropyl)theophylline",drug_synonym
DB00651,"7-(beta,gamma-Dihydroxypropyl)theophylline",drug_synonym
DB00651,"7-(β,γ-dihydroxypropyl)theophylline",drug_synonym
DB00651,Dihydroxypropyl theopylin,drug_synonym
DB00651,Diprofilina,drug_synonym
DB00651,Diprophylline,drug_synonym
DB00651,Diprophyllinum,drug_synonym
DB00651,Dyphylline,drug_synonym
DB00652,Pentazocine,drug_common_name
DB00652,Pentazocin,drug_synonym
DB00652,Pentazocina,drug_synonym
DB00652,Pentazocine,drug_synonym
DB00652,Pentazocinum,drug_synonym
DB00653,Magnesium Sulfate,drug_common_name
DB00653,Magnesium sulfate (1:1),drug_synonym
DB00653,Magnesium sulfate anhydrous,drug_synonym
DB00653,Magnesium sulphate,drug_synonym
DB00653,Magnesium(ii) sulfate,drug_synonym
DB00653,Magnesiumsulfat,drug_synonym
DB00653,MgSO4,drug_synonym
DB00654,Latanoprost,drug_common_name
DB00654,"Isopropyl (Z)-7-((1R,2R,3R,5S)-3,5-dihydroxy-2-((3R)-3-hydroxy-5-phenylpentyl)cyclopentyl)-5-heptenoate",drug_synonym
DB00654,Latanoprost,drug_synonym
DB00654,Latanoprostum,drug_synonym
DB00654,PhXA 41,drug_synonym
DB00654,"Propan-2-yl (5Z)-7-{(1R,2R,3R,5S)-3,5-dihydroxy-2-[(3R)-3-hydroxy-5-phenylpentyl]cyclopentyl}hept-5-enoate",drug_synonym
DB00655,Estrone,drug_common_name
DB00655,"3-Hydroxy-1,3,5(10)-estratrien-17-one",drug_synonym
DB00655,Estrona,drug_synonym
DB00655,Estrone,drug_synonym
